"Name","ParticleCount","EmissionTime","MinLife","MaxLife","MinHorizAngle","MaxHorizAngle","MinVertAngle","MaxVertAngle","MinSpeed","MaxSpeed","StartX","StartY","StartZ","TargetedEndZ","Gravity","OrientToMovement","OrientToParent","BounceFromGround","IsIsoParticle","ParticleSwf","ParticleExportName","AdditiveBlend","Inertia","Slowdown","StartRadius","StartScale","EndScale","MinRotate","MaxRotate","ParticleFadeOutTime","ScaleTimeline","FadeInTime","FadeOutTime","StartAngleMin","StartAngleMax","ScaleRandomMin","ScaleRandomMax","Alpha"
,,,,,,,,,,,,,,,,,,,,,"d2","false",,,,,,,,,,,,,,,,
"Spawn_Dust_PitTrap",1,100,800,1200,360,360,60,90,75,100,0,0,0,0,2000,"false","false","false","false","sc/buildings.sc","d1","false",15,0,0,80,100,-20,30,800,"true",0,600,0,0,100,100,100
"Spawn_Grass",5,100,300,500,0,360,20,90,125,300,0,0,-10,0,1000,"false","false","false","false","sc/buildings.sc","g1","false",4,0,40,60,20,-30,30,100,"true",0,0,0,0,100,100,100
,,,,,,,,,,,,,,,,,,,,,"g2","false",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,"g3","false",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,"g4","false",,,,,,,,,,,,,,,,
"Spawn_Grass_offsetZ",5,100,300,500,0,360,20,90,125,300,0,0,-140,0,1000,"false","false","false","false","sc/buildings.sc","g1","false",4,0,40,60,20,-30,30,100,"true",0,0,0,0,100,100,100
,,,,,,,,,,,,,,,,,,,,,"g2","false",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,"g3","false",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,"g4","false",,,,,,,,,,,,,,,,
"Spawn_Rocks",5,70,500,750,0,360,20,90,130,750,0,0,-15,0,3500,"false","false","true","false","sc/buildings.sc","debris3","false",8,0,50,200,30,-60,60,150,"true",0,0,0,0,100,100,100
,,,,,,,,,,,,,,,,,,,,,"debris1","false",,,,,,,,,,,,,,,,
"Spawn_Smoke_ring",1,0,800,1200,0,0,0,0,75,100,0,0,0,0,0,"false","false","false","false","sc/buildings.sc","skeleton_deploy_dust_ring","false",0,0,0,100,100,0,0,800,"true",0,600,0,0,100,100,100
"Spawn_ring",2,20,450,450,0,360,0,360,1,1,0,0,160,0,0,"false","false","false","false","sc/buildings.sc","isometric_soft_smokering1","false",100,0,1,10,200,0,0,800,"true",350,100,0,0,100,100,100
"Speedup_circleLinesTop_lvl1",13,8500,2000,2000,0,360,0,360,0,0,0,0,100,0,-80,"true","true","false","false","sc/buildings.sc","speedup_circleLine_varB","true",0,0,1,100,100,0,0,250,"true",10,30,-180,180,90,111,100
,,,,,,,,,,,,,,,,,,,,,"speedup_circleLine_varC","false",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,"speedup_circleLine_varA","true",,,,,,,,,,,,,,,,
"Speedup_circleLinesTop_lvl2",19,13500,2000,2000,0,360,0,360,0,0,0,0,100,0,-80,"true","true","false","false","sc/buildings.sc","speedup_circleLine_varB","true",0,0,1,100,100,0,0,250,"true",10,30,-180,180,90,111,100
,,,,,,,,,,,,,,,,,,,,,"speedup_circleLine_varC","false",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,"speedup_circleLine_varA","true",,,,,,,,,,,,,,,,
"Speedup_circleLinesTop_lvl3",26,17000,2000,2000,0,360,0,360,0,0,0,0,100,0,-80,"true","true","false","false","sc/buildings.sc","speedup_circleLine_varB","true",0,0,1,100,100,0,0,250,"true",10,30,-180,180,90,111,100
,,,,,,,,,,,,,,,,,,,,,"speedup_circleLine_varC","false",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,"speedup_circleLine_varA","true",,,,,,,,,,,,,,,,
"Speedup_circleLinesTop_lvl4",30,22500,2000,2000,0,360,0,360,0,0,0,0,100,0,-80,"true","true","false","false","sc/buildings.sc","speedup_circleLine_varB","true",0,0,1,100,100,0,0,250,"true",10,30,-180,180,90,111,100
,,,,,,,,,,,,,,,,,,,,,"speedup_circleLine_varC","false",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,"speedup_circleLine_varA","true",,,,,,,,,,,,,,,,
"Speedup_circleLinesTop_lvl5",30,27500,2000,2000,0,360,0,360,0,0,0,0,100,0,-80,"true","true","false","false","sc/buildings.sc","speedup_circleLine_varB","true",0,0,1,100,100,0,0,250,"true",10,30,-180,180,90,111,100
,,,,,,,,,,,,,,,,,,,,,"speedup_circleLine_varC","false",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,"speedup_circleLine_varA","true",,,,,,,,,,,,,,,,
"Speedup_circleLines_lvl1",10,9500,2000,2000,0,360,0,0,0,0,0,0,0,0,0,"true","true","false","false","sc/buildings.sc","speedup_circleLine_varA","true",0,0,1,100,100,0,0,250,"true",10,30,-180,180,120,145,100
,,,,,,,,,,,,,,,,,,,,,"speedup_circleLine_varB","false",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,"speedup_circleLine_varC","true",,,,,,,,,,,,,,,,
"Speedup_circleLines_lvl2",15,14500,2000,2000,0,360,0,0,0,0,0,0,0,0,0,"true","true","false","false","sc/buildings.sc","speedup_circleLine_varA","true",0,0,1,100,100,0,0,250,"true",10,30,-180,180,120,145,100
,,,,,,,,,,,,,,,,,,,,,"speedup_circleLine_varB","false",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,"speedup_circleLine_varC","true",,,,,,,,,,,,,,,,
"Speedup_circleLines_lvl3",20,20000,2000,2000,0,360,0,0,0,0,0,0,0,0,0,"true","true","false","false","sc/buildings.sc","speedup_circleLine_varA","true",0,0,1,100,100,0,0,250,"true",10,30,-180,180,120,145,100
,,,,,,,,,,,,,,,,,,,,,"speedup_circleLine_varB","false",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,"speedup_circleLine_varC","true",,,,,,,,,,,,,,,,
"Speedup_circleLines_lvl4",25,24500,2000,2000,0,360,0,0,0,0,0,0,0,0,0,"true","true","false","false","sc/buildings.sc","speedup_circleLine_varA","true",0,0,1,100,100,0,0,250,"true",10,30,-180,180,120,145,100
,,,,,,,,,,,,,,,,,,,,,"speedup_circleLine_varB","false",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,"speedup_circleLine_varC","true",,,,,,,,,,,,,,,,
"Speedup_circleLines_lvl5",25,29500,2000,2000,0,360,0,0,0,0,0,0,0,0,0,"true","true","false","false","sc/buildings.sc","speedup_circleLine_varA","true",0,0,1,100,100,0,0,250,"true",10,30,-180,180,120,145,100
,,,,,,,,,,,,,,,,,,,,,"speedup_circleLine_varB","false",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,"speedup_circleLine_varC","true",,,,,,,,,,,,,,,,
"Speedup_deploy_range_anim_lvl1",2,100,500,1200,0,0,0,0,0,0,0,0,0,0,0,"false","false","true","false","sc/buildings.sc","speedup_range_marker_2","true",0,0,0,10,178,0,0,800,"true",50,0,0,0,100,100,100
"Speedup_deploy_range_anim_lvl2",4,110,500,1200,0,0,0,0,0,0,0,0,0,0,0,"false","false","true","false","sc/buildings.sc","speedup_range_marker_2","true",0,0,0,10,178,0,0,800,"true",50,0,0,0,100,100,100
"Speedup_deploy_range_anim_lvl3",6,120,500,1200,0,0,0,0,0,0,0,0,0,0,0,"false","false","true","false","sc/buildings.sc","speedup_range_marker_2","true",0,0,0,10,178,0,0,800,"true",50,0,0,0,100,100,100
"Speedup_deploy_range_anim_lvl4",8,150,500,1200,0,0,0,0,0,0,0,0,0,0,0,"false","false","true","false","sc/buildings.sc","speedup_range_marker_2","true",0,0,0,10,178,0,0,800,"true",50,0,0,0,100,100,100
"Speedup_deploy_range_anim_lvl5",8,150,500,1200,0,0,0,0,0,0,0,0,0,0,0,"false","false","true","false","sc/buildings.sc","speedup_range_marker_2","true",0,0,0,10,178,0,0,800,"true",50,0,0,0,100,100,100
"Speedup_deploy_range_glow_lvl1",1,1,10500,10500,0,0,0,0,0,0,0,0,0,0,0,"false","false","true","false","sc/buildings.sc","speedup_range_marker_3","true",0,0,0,222,222,0,0,1500,"true",0,0,0,0,100,100,100
"Speedup_deploy_range_glow_lvl2",1,1,15500,15500,0,0,0,0,0,0,0,0,0,0,0,"false","false","true","false","sc/buildings.sc","speedup_range_marker_3","true",0,0,0,222,222,0,0,1500,"true",0,0,0,0,100,100,100
"Speedup_deploy_range_glow_lvl3",1,1,21000,21000,0,0,0,0,0,0,0,0,0,0,0,"false","false","true","false","sc/buildings.sc","speedup_range_marker_3","true",0,0,0,222,222,0,0,1500,"true",0,0,0,0,100,100,100
"Speedup_deploy_range_glow_lvl4",1,1,25500,25500,0,0,0,0,0,0,0,0,0,0,0,"false","false","true","false","sc/buildings.sc","speedup_range_marker_3","true",0,0,0,222,222,0,0,1500,"true",0,0,0,0,100,100,100
"Speedup_deploy_range_glow_lvl5",1,1,30500,30500,0,0,0,0,0,0,0,0,0,0,0,"false","false","true","false","sc/buildings.sc","speedup_range_marker_3","true",0,0,0,222,222,0,0,1500,"true",0,0,0,0,100,100,100
"Speedup_deploy_range_high_lvl1",5,8500,3000,4000,0,0,0,0,0,0,0,0,0,0,0,"false","false","true","false","sc/buildings.sc","speedup_range_marker_vert","true",0,0,0,178,178,0,0,7000,"false",100,0,0,0,96,106,100
"Speedup_deploy_range_high_lvl2",8,13000,3000,4000,0,0,0,0,0,0,0,0,0,0,0,"false","false","true","false","sc/buildings.sc","speedup_range_marker_vert","true",0,0,0,178,178,0,0,7000,"false",100,0,0,0,96,106,100
"Speedup_deploy_range_high_lvl3",12,18500,3000,4000,0,0,0,0,0,0,0,0,0,0,0,"false","false","true","false","sc/buildings.sc","speedup_range_marker_vert","true",0,0,0,178,178,0,0,7000,"false",100,0,0,0,96,106,100
"Speedup_deploy_range_high_lvl4",15,23000,3000,4000,0,0,0,0,0,0,0,0,0,0,0,"false","false","true","false","sc/buildings.sc","speedup_range_marker_vert","true",0,0,0,178,178,0,0,7000,"false",100,0,0,0,96,106,100
"Speedup_deploy_range_high_lvl5",15,28000,3000,4000,0,0,0,0,0,0,0,0,0,0,0,"false","false","true","false","sc/buildings.sc","speedup_range_marker_vert","true",0,0,0,178,178,0,0,7000,"false",100,0,0,0,96,106,100
"Speedup_deploy_range_low_lvl1",2,1,10500,10500,0,0,0,0,0,0,0,0,0,0,0,"false","false","true","false","sc/buildings.sc","speedup_range_marker_2","true",20,0,0,178,178,0,0,500,"true",100,0,0,0,100,100,100
"Speedup_deploy_range_low_lvl2",2,1,15000,15000,0,0,0,0,0,0,0,0,0,0,0,"false","false","true","false","sc/buildings.sc","speedup_range_marker_2","true",20,0,0,178,178,0,0,500,"true",100,0,0,0,100,100,100
"Speedup_deploy_range_low_lvl3",2,1,20000,20000,0,0,0,0,0,0,0,0,0,0,0,"false","false","true","false","sc/buildings.sc","speedup_range_marker_2","true",20,0,0,178,178,0,0,500,"true",100,0,0,0,100,100,100
"Speedup_deploy_range_low_lvl4",2,1,25500,25500,0,0,0,0,0,0,0,0,0,0,0,"false","false","true","false","sc/buildings.sc","speedup_range_marker_2","true",20,0,0,178,178,0,0,500,"true",100,0,0,0,100,100,100
"Speedup_deploy_range_low_lvl5",2,1,30500,30500,0,0,0,0,0,0,0,0,0,0,0,"false","false","true","false","sc/buildings.sc","speedup_range_marker_2","true",20,0,0,178,178,0,0,500,"true",100,0,0,0,100,100,100
"Speedup_sparks_lvl1",100,9500,1500,1500,0,360,0,1,1,1,0,0,0,0,-700,"true","true","false","false","sc/buildings.sc","spark_dark","true",80,0,400,110,70,0,0,700,"true",500,30,-180,180,20,40,100
"Speedup_sparks_lvl2",150,14500,1500,1500,0,360,0,1,1,1,0,0,0,0,-700,"true","true","false","false","sc/buildings.sc","spark_dark","true",80,0,400,70,70,0,0,700,"true",500,30,-180,180,20,40,100
"Speedup_sparks_lvl3",200,20000,1500,1500,0,360,0,1,1,1,0,0,0,0,-700,"true","true","false","false","sc/buildings.sc","spark_dark","true",80,0,400,110,70,0,0,700,"true",500,30,-180,180,20,40,100
"Speedup_sparks_lvl4",250,24500,1500,1500,0,360,0,1,1,1,0,0,0,0,-700,"true","true","false","false","sc/buildings.sc","spark_dark","true",80,0,400,110,70,0,0,700,"true",500,30,-180,180,20,40,100
"Speedup_sparks_lvl5",250,29500,1500,1500,0,360,0,1,1,1,0,0,0,0,-700,"true","true","false","false","sc/buildings.sc","spark_dark","true",80,0,400,110,70,0,0,700,"true",500,30,-180,180,20,40,100
"Splat",7,1,300,500,0,360,0,0,50,100,0,0,0,0,100,"false","false","false","false","sc/buildings.sc","eli3","false",0,0,30,70,120,-10,10,300,"true",0,0,0,0,100,100,100
,,,,,,,,,,,,,,,,,,,,,"eli4","false",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,"eli3","false",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,"splat2","false",,,,,,,,,,,,,,,,
"SplatBig",20,1,300,600,0,360,0,0,50,100,0,0,0,0,100,"false","false","false","false","sc/buildings.sc","eli3","false",0,0,50,100,150,-10,10,400,"true",0,0,0,0,100,100,100
,,,,,,,,,,,,,,,,,,,,,"eli4","false",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,"eli5","false",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,"splat","false",,,,,,,,,,,,,,,,
"Steal Dark Elixir",5,200,500,1200,360,360,80,90,1500,1500,0,0,0,0,2400,"false","false","false","false","sc/buildings.sc","deli1","false",0,0,0,50,110,-45,45,300,"true",0,0,0,0,100,100,100
,,,,,,,,,,,,,,,,,,,,,"deli2","false",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,"deli3","false",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,"deli4","false",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,"deli5","false",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,"deli6","false",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,"deli7","false",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,"deli8","false",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,"deli9","false",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,"deli10","false",,,,,,,,,,,,,,,,
"Steal Dark Elixir Big",10,200,500,1200,360,360,80,90,1500,1500,0,0,0,0,2400,"false","false","false","false","sc/buildings.sc","deli1","false",0,0,0,50,110,-45,45,300,"true",0,0,0,0,100,100,100
,,,,,,,,,,,,,,,,,,,,,"deli2","false",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,"deli3","false",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,"deli4","false",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,"deli5","false",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,"deli6","false",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,"deli7","false",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,"deli8","false",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,"deli9","false",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,"deli10","false",,,,,,,,,,,,,,,,
"Steal Dark Elixir Mid",8,200,500,1200,360,360,80,90,1500,1500,0,0,0,0,2400,"false","false","false","false","sc/buildings.sc","deli1","false",0,0,0,50,110,-45,45,300,"true",0,0,0,0,100,100,100
,,,,,,,,,,,,,,,,,,,,,"deli2","false",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,"deli3","false",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,"deli4","false",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,"deli5","false",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,"deli6","false",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,"deli7","false",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,"deli8","false",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,"deli9","false",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,"deli10","false",,,,,,,,,,,,,,,,
"Steal Elixir",10,200,500,1200,0,360,80,90,1500,1500,0,0,0,0,2400,"false","false","false","false","sc/buildings.sc","eli1","false",0,0,0,50,110,-45,45,300,"true",0,0,0,0,100,100,100
,,,,,,,,,,,,,,,,,,,,,"eli2","false",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,"eli3","false",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,"eli4","false",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,"eli5","false",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,"eli6","false",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,"eli7","false",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,"eli8","false",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,"eli9","false",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,"eli10","false",,,,,,,,,,,,,,,,
"Steal Elixir Big",20,200,500,1200,0,360,80,90,1500,1500,0,0,0,0,2400,"false","false","false","false","sc/buildings.sc","eli1","false",0,0,0,50,110,-45,45,300,"true",0,0,0,0,100,100,100
,,,,,,,,,,,,,,,,,,,,,"eli2","false",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,"eli3","false",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,"eli4","false",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,"eli5","false",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,"eli6","false",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,"eli7","false",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,"eli8","false",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,"eli9","false",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,"eli10","false",,,,,,,,,,,,,,,,
"Steal Elixir Mid",15,200,500,1200,0,360,80,90,1500,1500,0,0,0,0,2400,"false","false","false","false","sc/buildings.sc","eli1","false",0,0,0,50,110,-45,45,300,"true",0,0,0,0,100,100,100
,,,,,,,,,,,,,,,,,,,,,"eli2","false",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,"eli3","false",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,"eli4","false",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,"eli5","false",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,"eli6","false",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,"eli7","false",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,"eli8","false",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,"eli9","false",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,"eli10","false",,,,,,,,,,,,,,,,
"Steal Gold",3,100,300,1300,0,360,80,90,1200,1700,0,0,0,0,2400,"false","false","true","false","sc/buildings.sc","coin2","false",0,0,0,50,80,-180,180,200,"false",0,0,0,0,100,100,100
"Steal Gold Big",10,100,300,1300,0,360,80,90,1200,1700,0,0,0,0,2400,"false","false","true","false","sc/buildings.sc","coin2","false",0,0,0,50,80,-180,180,200,"false",0,0,0,0,100,100,100
"Steal Gold Mid",5,100,300,1300,0,360,80,90,1200,1700,0,0,0,0,2400,"false","false","true","false","sc/buildings.sc","coin2","false",0,0,0,50,80,-180,180,200,"false",0,0,0,0,100,100,100
"Stone",5,250,1000,2200,0,360,30,90,800,1000,0,0,0,0,4000,"false","false","true","false","sc/buildings.sc","debris12","false",10,0,50,100,120,20,90,800,"true",0,0,0,0,100,100,100
,,,,,,,,,,,,,,,,,,,,,"debris13","false",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,"debris17","false",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,"debris18","false",,,,,,,,,,,,,,,,
"Stone debris",4,10,400,700,0,360,45,80,400,650,0,0,0,0,1200,"false","true","true","false","sc/buildings.sc","debris12","false",0,0,100,100,33,-180,180,100,"false",0,0,0,0,100,100,100
,,,,,,,,,,,,,,,,,,,,,"debris13","false",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,"debris18","false",,,,,,,,,,,,,,,,
"Stone debris small",2,10,400,700,0,360,60,90,350,550,0,0,0,0,1200,"false","false","true","false","sc/buildings.sc","debris12","false",0,0,50,75,10,-180,180,80,"false",0,0,0,0,100,100,100
,,,,,,,,,,,,,,,,,,,,,"debris13","false",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,"debris18","false",,,,,,,,,,,,,,,,
"Stone_explosion",5,2,500,1000,0,360,30,90,2000,2500,0,0,0,0,4000,"true","false","true","false","sc/buildings.sc","debris12","false",5,0,50,100,120,20,90,100,"true",0,0,0,0,100,100,100
,,,,,,,,,,,,,,,,,,,,,"debris13","false",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,"debris17","false",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,"debris18","false",,,,,,,,,,,,,,,,
"Stun_1",1,4000,4000,4000,0,360,0,0,1,1,0,0,0,0,0,"false","false","false","false","sc/buildings.sc","Stun_animation","false",0,0,1,60,70,0,0,200,"true",0,0,0,0,100,100,100
"Stun_2",1,5000,5000,5000,0,360,0,0,1,1,0,0,0,0,0,"false","false","false","false","sc/buildings.sc","Stun_animation","false",0,0,1,60,70,0,0,200,"true",0,0,0,0,100,100,100
"Stun_3",1,6000,6000,6000,0,360,0,0,1,1,0,0,0,0,0,"false","false","false","false","sc/buildings.sc","Stun_animation","false",0,0,1,60,70,0,0,200,"true",0,0,0,0,100,100,100
"Stun_4",1,7000,7000,7000,0,360,0,0,1,1,0,0,0,0,0,"false","false","false","false","sc/buildings.sc","Stun_animation","false",0,0,1,60,70,0,0,200,"true",0,0,0,0,100,100,100
"Super_Bomb",25,50,1000,1800,0,360,45,90,4000,5000,0,0,0,0,0,"false","false","false","false","sc/buildings.sc","d3","false",300,0,150,100,240,-15,15,600,"true",0,0,0,0,100,100,100
"Super_Bomb_green",25,50,1000,1800,0,360,45,90,4000,5000,0,0,0,0,0,"false","false","false","false","sc/buildings.sc","d3_green_dark","false",300,0,150,100,240,-15,15,600,"true",0,0,0,0,100,100,100
"Super_ground_bomb_area",3,100,1000,1041,0,0,0,0,1,10,0,0,0,0,0,"false","false","false","false","sc/buildings.sc","damage_radius_bomb","true",100,0,0,300,310,0,0,1041,"true",0,0,0,0,100,100,90
"TH13_1_light",1,999999,999999,999999,0,360,90,90,1,1,0,0,130,0,0,"false","false","false","false","sc/buildings.sc","TH13_beam_1_light","false",0,0,80,100,100,0,30,64,"false",128,128,0,0,100,100,100
"TH13_2_light",1,999999,999999,999999,0,360,90,90,1,1,0,0,130,0,0,"false","false","false","false","sc/buildings.sc","TH13_beam_2_light","false",0,0,80,100,100,0,30,64,"false",128,128,0,0,100,100,100
"TH14_1_light",1,999999,999999,999999,0,360,90,90,1,1,0,0,150,0,0,"false","false","false","false","sc/buildings.sc","TH14_beam_1_light","false",0,0,80,100,100,0,30,64,"false",128,128,0,0,100,100,100
"TH14_2_light",1,999999,999999,999999,0,360,90,90,1,1,0,0,150,0,0,"false","false","false","false","sc/buildings.sc","th14_beam_mini","false",0,0,80,100,100,0,30,64,"false",128,128,0,0,100,100,100
"Tesla_lvl10_attack",1,1,700,700,0,0,0,0,0,0,0,0,100,0,0,"false","false","false","false","sc/buildings.sc","teslatower_lvl10_attack","false",0,0,0,100,100,0,0,150,"false",0,0,0,0,100,100,100
"Tesla_lvl7_attack",1,1,700,700,0,0,0,0,0,0,0,0,100,0,0,"false","false","false","false","sc/buildings.sc","teslatower_lvl7_attack","false",0,0,0,100,100,0,0,150,"false",0,0,0,0,100,100,100
"Tesla_lvl8_attack",1,1,700,700,0,0,0,0,0,0,0,0,100,0,0,"false","false","false","false","sc/buildings.sc","teslatower_lvl8_attack","false",0,0,0,100,100,0,0,150,"false",0,0,0,0,100,100,100
"Tesla_lvl9_attack",1,1,700,700,0,0,0,0,0,0,0,0,100,0,0,"false","false","false","false","sc/buildings.sc","teslatower_lvl9_attack","false",0,0,0,100,100,0,0,150,"false",0,0,0,0,100,100,100
"Tesla_spark_1",5,500,100,250,-360,360,50,50,300,300,0,0,0,0,2000,"false","false","true","false","sc/buildings.sc","spark_1","true",0,0,20,20,120,-40,40,80,"true",0,0,0,0,100,100,100
"Tesla_spark_2",10,1,500,650,50,360,50,50,500,800,0,0,15,0,2000,"false","false","true","false","sc/buildings.sc","spark_2","false",15,0,0,90,100,180,180,200,"false",0,0,0,0,100,100,100
"TestFX",10,0,500,1000,0,360,2,10,100,250,0,0,100,0,2000,"false","false","true","false","sc/buildings.sc","cubeparticle_small","false",0,0,33,100,10,0,0,200,"true",0,0,0,0,100,100,100
"Tiny Splat",1,1,300,500,0,360,0,0,0,10,0,0,80,0,0,"false","false","false","false","sc/buildings.sc","hit_force_above","false",0,0,0,30,40,-10,10,300,"true",0,0,0,0,100,100,100
"Tiny Split 1",3,10,550,1250,0,360,0,0,5,25,0,0,3,0,0,"false","false","false","false","sc/buildings.sc","gen_p2","true",0,0,5,100,5,0,0,350,"false",0,0,0,0,100,100,100
"Tiny Split 2",1,10,200,330,0,360,0,0,10,10,0,0,3,0,0,"false","false","false","false","sc/buildings.sc","gen_p2","true",0,0,0,500,75,0,0,100,"false",0,0,0,0,100,100,100
"Tiny_spit",12,10,300,500,-20,20,-20,20,100,600,0,0,0,0,800,"false","true","false","false","sc/buildings.sc","lava1","false",0,0,-20,15,32,20,50,200,"true",0,0,0,0,100,100,100
,,,,,,,,,,,,,,,,,,,,,"lava2","false",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,"lava3","false",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,"lava4","false",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,"lava5","false",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,"lava6","false",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,"lava7","false",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,"lava8","false",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,"lava9","false",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,"lava10","false",,,,,,,,,,,,,,,,
"Tinymite_spit",12,10,300,500,-20,20,-20,20,100,600,0,0,125,0,800,"false","true","false","false","sc/buildings.sc","lava1","false",0,0,-20,4,16,20,50,200,"true",0,0,0,0,100,100,100
,,,,,,,,,,,,,,,,,,,,,"lava2","false",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,"lava3","false",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,"lava4","false",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,"lava5","false",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,"lava6","false",,,,,,,,,,,,,,,,
